"fbctn_yr","stdg_cd","lclsf_cd","stdg_nm","lclsf_nm","sqmt1_gpp","sqmt1_npp","biotop_whol_gpp","biotop_whol_npp","biotop_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","41290103  ",C,갈현동,산지습지,0.7881836283,0.3468007969,4165.2428433678,1832.7068532500,5284.609694588,system,2025-07-20 01:49:47.503,system,2025-07-20 01:49:47.503
"2025","41290103  ",E,갈현동,하천습지,0.0427101859,0.0243201560,1932.3253372960,1100.3102076102,45242.728276964,system,2025-07-20 01:49:47.503,system,2025-07-20 01:49:47.503
"2025","41290103  ",G,갈현동,농업지역,1.1512903937,0.7090859250,354948.1629739490,218614.4762760940,308304.633578037,system,2025-07-20 01:49:47.503,system,2025-07-20 01:49:47.503
"2025","41290103  ",H,갈현동,조성녹지,1.6536745333,0.7486920308,325975.1403494060,147583.4481986600,197121.703078918,system,2025-07-20 01:49:47.503,system,2025-07-20 01:49:47.503
"2025","41290103  ",I,갈현동,시가화건조지,0.0255172830,0.0122482959,52793.5193989058,25340.8893104663,2068931.842303410,system,2025-07-20 01:49:47.503,system,2025-07-20 01:49:47.503
"2025","41390120  ",A,하상동,자연산림,2.4476768724,1.3153592079,224266.0381312750,120518.5216994090,91624.037737944,system,2025-07-20 01:49:49.815,system,2025-07-20 01:49:49.815
"2025","41390120  ",B,하상동,식재산림,2.1904414147,1.0463635167,143224.6887899620,68417.7572809216,65386.222078893,system,2025-07-20 01:49:49.815,system,2025-07-20 01:49:49.815
"2025","41390120  ",C,하상동,산지습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,159.819073604,system,2025-07-20 01:49:49.815,system,2025-07-20 01:49:49.815
"2025","41390120  ",E,하상동,하천습지,0.6353360718,0.3213260480,30478.7048392457,15414.8366651891,47972.571044568,system,2025-07-20 01:49:49.815,system,2025-07-20 01:49:49.815
"2025","41390120  ",G,하상동,농업지역,1.3399942559,0.9241601656,1053882.7819366500,726836.3143790380,786483.059365556,system,2025-07-20 01:49:49.815,system,2025-07-20 01:49:49.815
"2025","41390120  ",H,하상동,조성녹지,1.3348101407,0.5543512353,159507.3146035570,66243.9355172777,119498.129165189,system,2025-07-20 01:49:49.815,system,2025-07-20 01:49:49.815
"2025","41390120  ",I,하상동,시가화건조지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,265094.207049779,system,2025-07-20 01:49:49.815,system,2025-07-20 01:49:49.815
"2025","41290104  ",A,막계동,자연산림,2.0967224391,1.1107533232,10403579.0494957000,5511368.4993278100,4961829.403519290,system,2025-07-20 01:49:50.047,system,2025-07-20 01:49:50.047
"2025","41290104  ",B,막계동,식재산림,2.1306309490,1.0240143325,3069725.3701342100,1475357.6997125300,1440758.837929460,system,2025-07-20 01:49:50.047,system,2025-07-20 01:49:50.047
"2025","41290104  ",C,막계동,산지습지,0.3763365724,0.1961942027,37932.7679073723,19775.3545646900,100794.795646088,system,2025-07-20 01:49:50.047,system,2025-07-20 01:49:50.047
"2025","41290104  ",D,막계동,호소,0.0826799952,0.0459586879,21487.0268199855,11943.8270081700,259881.810331082,system,2025-07-20 01:49:50.047,system,2025-07-20 01:49:50.047
"2025","41290104  ",E,막계동,하천습지,0.4124495028,0.1979757617,14358.2371422117,6891.9538418049,34812.109228416,system,2025-07-20 01:49:50.047,system,2025-07-20 01:49:50.047
"2025","41290104  ",G,막계동,농업지역,1.0741738616,0.5499659430,140640.9094415090,72006.6957011933,130929.372298540,system,2025-07-20 01:49:50.047,system,2025-07-20 01:49:50.047
"2025","41290104  ",H,막계동,조성녹지,1.2980263222,0.6146018943,2142471.9733170000,1014438.0824400500,1650561.268822360,system,2025-07-20 01:49:50.047,system,2025-07-20 01:49:50.047
"2025","41290104  ",I,막계동,시가화건조지,0.1066364165,0.0511854800,39110.0397671984,18772.8191155578,366760.634539006,system,2025-07-20 01:49:50.047,system,2025-07-20 01:49:50.047
"2025","41290105  ",A,과천동,자연산림,1.9492438916,0.9866358964,4791458.0465501600,2425260.6485574300,2458111.100041170,system,2025-07-20 01:49:51.551,system,2025-07-20 01:49:51.551
"2025","41290105  ",B,과천동,식재산림,2.1468983754,1.0472705033,1083950.1539321500,528757.6889125780,504891.226508580,system,2025-07-20 01:49:51.551,system,2025-07-20 01:49:51.551
"2025","41290105  ",C,과천동,산지습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,19505.774203385,system,2025-07-20 01:49:51.551,system,2025-07-20 01:49:51.551
"2025","41290105  ",D,과천동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2704.296427850,system,2025-07-20 01:49:51.551,system,2025-07-20 01:49:51.551
"2025","41290105  ",E,과천동,하천습지,0.7718117520,0.4053174047,117439.0096819840,61673.1664120893,152160.172969765,system,2025-07-20 01:49:51.551,system,2025-07-20 01:49:51.551
"2025","41290105  ",ETC,과천동,기타,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1249.022190539,system,2025-07-20 01:49:51.551,system,2025-07-20 01:49:51.551
"2025","41290105  ",G,과천동,농업지역,0.7847284248,0.4317854770,1057545.3348079300,581899.0397382600,1347657.739069080,system,2025-07-20 01:49:51.551,system,2025-07-20 01:49:51.551
"2025","41290105  ",H,과천동,조성녹지,1.1081811308,0.4856627080,406027.0899309000,177942.2249179170,366390.546326386,system,2025-07-20 01:49:51.551,system,2025-07-20 01:49:51.551
"2025","41290105  ",I,과천동,시가화건조지,0.0422338978,0.0202722710,59410.4695663438,28517.0253901378,1406701.077269170,system,2025-07-20 01:49:51.551,system,2025-07-20 01:49:51.551
"2025","41290106  ",A,주암동,자연산림,2.1284276723,1.1380250763,2467974.8401931000,1319573.7362068500,1159529.577756610,system,2025-07-20 01:49:53.570,system,2025-07-20 01:49:53.570
"2025","41290106  ",B,주암동,식재산림,2.1489567173,1.0314992242,1076585.8752131500,516761.2200747640,500980.716155423,system,2025-07-20 01:49:53.570,system,2025-07-20 01:49:53.570
"2025","41290106  ",C,주암동,산지습지,0.8000170525,0.4155253624,16544.8044175375,8593.2991438000,20680.564703260,system,2025-07-20 01:49:53.570,system,2025-07-20 01:49:53.570
"2025","41290106  ",D,주암동,호소,0.1745918485,0.1117387830,1053.9515526858,674.5289932100,6036.659566480,system,2025-07-20 01:49:53.570,system,2025-07-20 01:49:53.570
"2025","41290106  ",E,주암동,하천습지,0.5730780997,0.2897891926,38968.3881704177,19705.1985618085,67998.390084943,system,2025-07-20 01:49:53.570,system,2025-07-20 01:49:53.570
"2025","41290106  ",G,주암동,농업지역,0.5847126825,0.3103019175,617526.2532199220,327715.7930632510,1056119.136251610,system,2025-07-20 01:49:53.570,system,2025-07-20 01:49:53.570
"2025","41290106  ",H,주암동,조성녹지,0.5757986837,0.2615589320,446323.9824688740,202744.5138097850,775138.941925992,system,2025-07-20 01:49:53.570,system,2025-07-20 01:49:53.570
"2025","41290106  ",I,주암동,시가화건조지,0.0634362557,0.0304494027,59627.8740684894,28621.3795300126,939965.220822937,system,2025-07-20 01:49:53.570,system,2025-07-20 01:49:53.570
"2025","41390133  ",A,죽율동,자연산림,2.0453987721,1.0935284923,88486.8768030863,47307.6068558500,43261.430489090,system,2025-07-20 01:49:54.609,system,2025-07-20 01:49:54.609
"2025","41390133  ",B,죽율동,식재산림,1.9172671967,0.9202882530,2839.7159740253,1363.0636653700,1481.126876240,system,2025-07-20 01:49:54.609,system,2025-07-20 01:49:54.609
"2025","41390133  ",D,죽율동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,499.964648691,system,2025-07-20 01:49:54.609,system,2025-07-20 01:49:54.609
"2025","41390133  ",E,죽율동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,11049.352543977,system,2025-07-20 01:49:54.609,system,2025-07-20 01:49:54.609
"2025","41390133  ",G,죽율동,농업지역,1.0245628849,0.6850111842,1251032.5800399200,836426.2670302490,1221040.307486870,system,2025-07-20 01:49:54.609,system,2025-07-20 01:49:54.609
"2025","41390133  ",H,죽율동,조성녹지,1.1995412367,0.5202632732,180044.6648955880,78088.7090956567,150094.602326978,system,2025-07-20 01:49:54.609,system,2025-07-20 01:49:54.609
"2025","41390133  ",I,죽율동,시가화건조지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,377264.868967732,system,2025-07-20 01:49:54.609,system,2025-07-20 01:49:54.609
"2025","41310101  ",A,갈매동,자연산림,2.0062603756,1.0742046649,519240.4969033290,278015.0426854540,258810.124152421,system,2025-07-20 01:49:55.116,system,2025-07-20 01:49:55.116
"2025","41310101  ",B,갈매동,식재산림,2.0498572640,0.9937953815,673987.3034299260,326757.1265174080,328797.187617279,system,2025-07-20 01:49:55.116,system,2025-07-20 01:49:55.116
"2025","41310101  ",C,갈매동,산지습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3571.387837195,system,2025-07-20 01:49:55.116,system,2025-07-20 01:49:55.116
"2025","41310101  ",E,갈매동,하천습지,0.2490683761,0.1010915399,30561.6854274985,12404.3360675934,122703.997609123,system,2025-07-20 01:49:55.116,system,2025-07-20 01:49:55.116
"2025","41310101  ",ETC,갈매동,기타,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1877.426517241,system,2025-07-20 01:49:55.116,system,2025-07-20 01:49:55.116
"2025","41310101  ",G,갈매동,농업지역,1.3754193099,0.8378052819,287278.2674788060,174989.0001851370,208865.954854460,system,2025-07-20 01:49:55.116,system,2025-07-20 01:49:55.116
"2025","41310101  ",H,갈매동,조성녹지,1.3108663037,0.6053274530,862744.7927665890,398395.4019478500,658148.577249701,system,2025-07-20 01:49:55.116,system,2025-07-20 01:49:55.116
"2025","41310101  ",I,갈매동,시가화건조지,0.0295083885,0.0141640265,70421.9067744503,33802.5152432780,2386504.663859860,system,2025-07-20 01:49:55.116,system,2025-07-20 01:49:55.116
"2025","41390135  ",A,배곧동,자연산림,1.5072242739,0.7871766289,836.8867836028,437.0800872376,555.250335395,system,2025-07-20 01:49:55.957,system,2025-07-20 01:49:55.957
"2025","41390135  ",D,배곧동,호소,0.0166712573,0.0106696047,387.5260825945,248.0166937800,23245.162419257,system,2025-07-20 01:49:55.957,system,2025-07-20 01:49:55.957
"2025","41390135  ",E,배곧동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,104481.832144451,system,2025-07-20 01:49:55.957,system,2025-07-20 01:49:55.957
"2025","41390135  ",F,배곧동,연안습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2215.514548081,system,2025-07-20 01:49:55.957,system,2025-07-20 01:49:55.957
"2025","41390135  ",G,배곧동,농업지역,0.7115126650,0.4909437385,23728.7850698033,16372.8616854700,33349.771881392,system,2025-07-20 01:49:55.957,system,2025-07-20 01:49:55.957
"2025","41390135  ",H,배곧동,조성녹지,0.9217018007,0.4249479284,1411957.4620310100,650978.8719112490,1531902.683692820,system,2025-07-20 01:49:55.957,system,2025-07-20 01:49:55.957
"2025","41390135  ",I,배곧동,시가화건조지,0.0049880465,0.0023942623,15976.4666426232,7668.7039911600,3202950.621711800,system,2025-07-20 01:49:55.957,system,2025-07-20 01:49:55.957
"2025","41310102  ",A,사노동,자연산림,1.9022177024,1.0162771831,462089.1130979080,246875.3295709820,242921.255809549,system,2025-07-20 01:49:56.781,system,2025-07-20 01:49:56.781
"2025","41310102  ",B,사노동,식재산림,1.9877590138,0.9651602846,550460.1144109590,267276.9872940690,276924.974594950,system,2025-07-20 01:49:56.781,system,2025-07-20 01:49:56.781
"2025","41310102  ",C,사노동,산지습지,2.0288289819,0.8926847512,1042.1273204941,458.5360206000,513.659519753,system,2025-07-20 01:49:56.781,system,2025-07-20 01:49:56.781
"2025","41310102  ",E,사노동,하천습지,0.6538850664,0.3650769438,170824.9404926040,95374.9372981876,261246.126075832,system,2025-07-20 01:49:56.781,system,2025-07-20 01:49:56.781
"2025","41310102  ",ETC,사노동,기타,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2577.286058767,system,2025-07-20 01:49:56.781,system,2025-07-20 01:49:56.781
"2025","41310102  ",G,사노동,농업지역,1.2803055737,0.7154383031,1180979.9654467100,659934.8779494760,922420.389110584,system,2025-07-20 01:49:56.781,system,2025-07-20 01:49:56.781
"2025","41310102  ",H,사노동,조성녹지,1.3222017039,0.5624191664,532620.4472220010,226558.4343657850,402828.438100851,system,2025-07-20 01:49:56.781,system,2025-07-20 01:49:56.781
"2025","41310102  ",I,사노동,시가화건조지,0.0736204795,0.0353378301,83700.7782508728,40176.3735414926,1136922.482242290,system,2025-07-20 01:49:56.781,system,2025-07-20 01:49:56.781
"2025","41410102  ",A,당정동,자연산림,2.1856133805,1.1802312251,20675.9135563640,11164.9933167888,9460.005022415,system,2025-07-20 01:49:57.402,system,2025-07-20 01:49:57.402
"2025","41410102  ",B,당정동,식재산림,2.0600516021,0.9888247688,21126.6829882029,10140.8078326830,10255.414459947,system,2025-07-20 01:49:57.402,system,2025-07-20 01:49:57.402
"2025","41410102  ",E,당정동,하천습지,1.1004104281,0.6228993926,72634.8399909468,41115.7478666439,66007.044406352,system,2025-07-20 01:49:57.402,system,2025-07-20 01:49:57.402
"2025","41410102  ",ETC,당정동,기타,0.0000000000,0.0000000000,0.0000000000,0.0000000000,12518.300479750,system,2025-07-20 01:49:57.402,system,2025-07-20 01:49:57.402
"2025","41410102  ",G,당정동,농업지역,1.5241707295,1.0516778039,30708.0330364824,21188.5428060033,20147.370921926,system,2025-07-20 01:49:57.402,system,2025-07-20 01:49:57.402
"2025","41410102  ",H,당정동,조성녹지,0.3832219628,0.1830446103,196883.6544010530,94040.7787043236,513758.796459367,system,2025-07-20 01:49:57.402,system,2025-07-20 01:49:57.402
"2025","41410102  ",I,당정동,시가화건조지,0.0896760595,0.0430445086,194654.7788216110,93434.2938079300,2170643.758007720,system,2025-07-20 01:49:57.402,system,2025-07-20 01:49:57.402
"2025","41410103  ",A,부곡동,자연산림,1.8613259158,0.9929753286,413259.3566812980,220464.5312354200,222024.178128627,system,2025-07-20 01:49:58.756,system,2025-07-20 01:49:58.756
"2025","41410103  ",B,부곡동,식재산림,2.0966318838,1.0063430658,758984.1416065810,364297.8216161180,362001.621495364,system,2025-07-20 01:49:58.756,system,2025-07-20 01:49:58.756
"2025","41410103  ",D,부곡동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,18279.368127606,system,2025-07-20 01:49:58.756,system,2025-07-20 01:49:58.756
"2025","41410103  ",E,부곡동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,29486.886314547,system,2025-07-20 01:49:58.756,system,2025-07-20 01:49:58.756
"2025","41410103  ",G,부곡동,농업지역,1.2516561117,0.7383203263,580871.3648284690,342641.3466405500,464082.234255159,system,2025-07-20 01:49:58.756,system,2025-07-20 01:49:58.756
"2025","41410103  ",H,부곡동,조성녹지,0.7996073722,0.3512440488,964625.9172157090,423731.8520606090,1206374.466712700,system,2025-07-20 01:49:58.756,system,2025-07-20 01:49:58.756
"2025","41410103  ",I,부곡동,시가화건조지,0.0085662484,0.0041117992,15661.9330029005,7517.7278519100,1828330.484730340,system,2025-07-20 01:49:58.756,system,2025-07-20 01:49:58.756
"2025","41410104  ",A,산본동,자연산림,2.2730962806,1.2174080199,7957471.9341525600,4261803.7051882600,3500719.262131860,system,2025-07-20 01:49:59.914,system,2025-07-20 01:49:59.914
"2025","41410104  ",B,산본동,식재산림,2.2475163819,1.0810283384,2039990.7748525200,981211.0182337770,907664.474104550,system,2025-07-20 01:49:59.914,system,2025-07-20 01:49:59.914
"2025","41410104  ",C,산본동,산지습지,1.8721738441,0.9364197289,31830.4537312798,15920.8852033100,17001.868620235,system,2025-07-20 01:49:59.914,system,2025-07-20 01:49:59.914
"2025","41410104  ",D,산본동,호소,0.9406295902,0.6020029385,11861.5893618572,7591.4172011300,12610.266023123,system,2025-07-20 01:49:59.914,system,2025-07-20 01:49:59.914
"2025","41410104  ",E,산본동,하천습지,0.0277472623,0.0177582479,645.4152741286,413.0657765033,23260.502848422,system,2025-07-20 01:49:59.914,system,2025-07-20 01:49:59.914
"2025","41410104  ",G,산본동,농업지역,1.9646965496,1.1994693522,162073.2726259340,98947.5567440316,82492.776127614,system,2025-07-20 01:49:59.914,system,2025-07-20 01:49:59.914
"2025","41410104  ",H,산본동,조성녹지,1.4351990571,0.6592029824,1958975.5517690000,899779.3858747460,1364950.417226620,system,2025-07-20 01:49:59.914,system,2025-07-20 01:49:59.914
"2025","41410104  ",I,산본동,시가화건조지,0.0097537763,0.0046818126,28618.6478885709,13736.9509886153,2934109.511643310,system,2025-07-20 01:49:59.914,system,2025-07-20 01:49:59.914
"2025","41480119  ",A,서패동,자연산림,2.3992322524,1.2908423875,741197.5451370630,398781.4051171580,308931.135952292,system,2025-07-20 01:50:02.498,system,2025-07-20 01:50:02.498
"2025","41480119  ",B,서패동,식재산림,2.1188104043,1.0170289941,72072.9523580388,34595.0171348869,34015.762907927,system,2025-07-20 01:50:02.498,system,2025-07-20 01:50:02.498
"2025","41480119  ",E,서패동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,17894.729654870,system,2025-07-20 01:50:02.498,system,2025-07-20 01:50:02.498
"2025","41480119  ",G,서패동,농업지역,1.0610832788,0.7066497634,560036.4067413020,372967.5155996420,527796.844928313,system,2025-07-20 01:50:02.498,system,2025-07-20 01:50:02.498
"2025","41480119  ",H,서패동,조성녹지,1.4910029785,0.4997578611,20518.5850934904,6877.4672794150,13761.598996748,system,2025-07-20 01:50:02.498,system,2025-07-20 01:50:02.498
"2025","41480119  ",I,서패동,시가화건조지,0.0940161274,0.0451277411,36602.7997206623,17569.3438505300,389324.690759863,system,2025-07-20 01:50:02.498,system,2025-07-20 01:50:02.498
"2025","41310103  ",A,인창동,자연산림,1.9948936642,1.0382102262,3566391.8641797000,1856071.1131777700,1787760.384535870,system,2025-07-20 01:50:02.632,system,2025-07-20 01:50:02.632
"2025","41310103  ",B,인창동,식재산림,2.0164624237,0.9939400202,896751.9428637300,442020.4580797840,444715.424564391,system,2025-07-20 01:50:02.632,system,2025-07-20 01:50:02.632
"2025","41310103  ",C,인창동,산지습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,14074.727103556,system,2025-07-20 01:50:02.632,system,2025-07-20 01:50:02.632
"2025","41310103  ",D,인창동,호소,0.0841628960,0.0538642533,509.7674028497,326.2511373000,6056.913761493,system,2025-07-20 01:50:02.632,system,2025-07-20 01:50:02.632
"2025","41310103  ",E,인창동,하천습지,0.2715484419,0.1421671865,50410.6577496123,26392.1285424413,185641.491449286,system,2025-07-20 01:50:02.632,system,2025-07-20 01:50:02.632
"2025","41310103  ",G,인창동,농업지역,1.3582528111,0.8015240897,413638.7027791130,244094.0169495310,304537.343408975,system,2025-07-20 01:50:02.632,system,2025-07-20 01:50:02.632
"2025","41310103  ",H,인창동,조성녹지,0.9517264879,0.4472641737,642152.4746334240,301779.7650990080,674723.760209375,system,2025-07-20 01:50:02.632,system,2025-07-20 01:50:02.632
"2025","41310103  ",I,인창동,시가화건조지,0.0098556117,0.0047306936,27923.4445834054,13403.2534067300,2833253.313208110,system,2025-07-20 01:50:02.632,system,2025-07-20 01:50:02.632
"2025","41310104  ",A,교문동,자연산림,2.0802146535,1.1140100841,2489289.7591858600,1333080.6459266700,1196650.429793780,system,2025-07-20 01:50:04.159,system,2025-07-20 01:50:04.159
"2025","41310104  ",B,교문동,식재산림,2.0606704124,1.0014610820,2006718.8941298100,975241.2918189330,973818.463201399,system,2025-07-20 01:50:04.159,system,2025-07-20 01:50:04.159
"2025","41310104  ",C,교문동,산지습지,1.3273161461,0.5840191044,13978.1172293622,6150.3715827800,10531.113684493,system,2025-07-20 01:50:04.159,system,2025-07-20 01:50:04.159
"2025","41310104  ",D,교문동,호소,0.4719384181,0.2403450410,39378.6874608637,20054.4645016371,83440.309061885,system,2025-07-20 01:50:04.159,system,2025-07-20 01:50:04.159
"2025","41310104  ",E,교문동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,23608.020683951,system,2025-07-20 01:50:04.159,system,2025-07-20 01:50:04.159
"2025","41310104  ",ETC,교문동,기타,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1800.719241794,system,2025-07-20 01:50:04.159,system,2025-07-20 01:50:04.159
"2025","41310104  ",G,교문동,농업지역,1.2038405748,0.6606930505,961744.4893774550,527825.6222937550,798896.888451776,system,2025-07-20 01:50:04.159,system,2025-07-20 01:50:04.159
"2025","41310104  ",H,교문동,조성녹지,1.5233209075,0.7085089812,1398545.1184984200,650474.7438316420,918089.623562483,system,2025-07-20 01:50:04.159,system,2025-07-20 01:50:04.159
"2025","41310104  ",I,교문동,시가화건조지,0.0384442247,0.0184532278,70573.6882237728,33875.3703324800,1835742.269686180,system,2025-07-20 01:50:04.159,system,2025-07-20 01:50:04.159
"2025","41310105  ",D,수택동,호소,0.2566584790,0.1129297306,11723.6355177784,5158.3996212932,45677.959150955,system,2025-07-20 01:50:05.379,system,2025-07-20 01:50:05.379
"2025","41310105  ",E,수택동,하천습지,0.2959390340,0.1275028066,94589.0204043915,40752.8720150988,319623.332972548,system,2025-07-20 01:50:05.379,system,2025-07-20 01:50:05.379
"2025","41310105  ",G,수택동,농업지역,0.5539242823,0.3666747077,62065.6107534397,41084.8384966578,112047.102340804,system,2025-07-20 01:50:05.379,system,2025-07-20 01:50:05.379
"2025","41310105  ",H,수택동,조성녹지,1.0601184274,0.5035810350,269407.6695684420,127974.9408805490,254129.786459761,system,2025-07-20 01:50:05.379,system,2025-07-20 01:50:05.379
"2025","41310105  ",I,수택동,시가화건조지,0.0070005660,0.0033602717,12785.5811172337,6137.0789415734,1826363.907114500,system,2025-07-20 01:50:05.379,system,2025-07-20 01:50:05.379
"2025","41310106  ",A,아천동,자연산림,1.7596517521,0.8824046074,4020809.8393317000,2016297.3288875400,2285003.174366500,system,2025-07-20 01:50:06.435,system,2025-07-20 01:50:06.435
"2025","41310106  ",B,아천동,식재산림,1.9773893327,0.9742961004,1207113.7602965300,594767.1558339570,610458.315090791,system,2025-07-20 01:50:06.435,system,2025-07-20 01:50:06.435
"2025","41310106  ",C,아천동,산지습지,0.9604464566,0.4225964404,42537.1829820660,18716.3604916900,44288.968625007,system,2025-07-20 01:50:06.435,system,2025-07-20 01:50:06.435
"2025","41310106  ",D,아천동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,73917.203481074,system,2025-07-20 01:50:06.435,system,2025-07-20 01:50:06.435
"2025","41310106  ",E,아천동,하천습지,0.0602930257,0.0203120316,51070.6131240737,17205.1061159031,847040.142709043,system,2025-07-20 01:50:06.435,system,2025-07-20 01:50:06.435
"2025","41310106  ",ETC,아천동,기타,0.0000000000,0.0000000000,0.0000000000,0.0000000000,13542.341271427,system,2025-07-20 01:50:06.435,system,2025-07-20 01:50:06.435
"2025","41310106  ",G,아천동,농업지역,1.2362535498,0.7164336384,308145.1317483610,178576.2620619030,249257.227044865,system,2025-07-20 01:50:06.435,system,2025-07-20 01:50:06.435
"2025","41310106  ",H,아천동,조성녹지,1.1072305597,0.4816659344,240889.2228291350,104791.3025630380,217560.128473908,system,2025-07-20 01:50:06.435,system,2025-07-20 01:50:06.435
"2025","41310106  ",I,아천동,시가화건조지,0.0263681542,0.0126567140,29272.2663489953,14050.6878552600,1110137.104461660,system,2025-07-20 01:50:06.435,system,2025-07-20 01:50:06.435
"2025","41310107  ",D,토평동,호소,0.3718447308,0.1910400250,9609.0787806818,4936.7881228392,25841.642986737,system,2025-07-20 01:50:07.172,system,2025-07-20 01:50:07.172
"2025","41310107  ",E,토평동,하천습지,0.0339611518,0.0134439786,85390.8877054029,33803.1311000769,2514369.604329090,system,2025-07-20 01:50:07.172,system,2025-07-20 01:50:07.172
"2025","41310107  ",G,토평동,농업지역,0.8574858876,0.5010737374,940686.7872710090,549692.3634642890,1097028.885049710,system,2025-07-20 01:50:07.172,system,2025-07-20 01:50:07.172
"2025","41310107  ",H,토평동,조성녹지,0.9746263806,0.4649235550,418660.9342805510,199712.7656043060,429560.437315107,system,2025-07-20 01:50:07.172,system,2025-07-20 01:50:07.172
"2025","41310107  ",I,토평동,시가화건조지,0.0574985393,0.0275992988,105356.7657300710,50571.2475051877,1832338.127087990,system,2025-07-20 01:50:07.172,system,2025-07-20 01:50:07.172
"2025","41360101  ",A,호평동,자연산림,1.7840825572,0.9550388670,6463046.0257197200,3459739.0849277300,3622616.004901270,system,2025-07-20 01:50:08.053,system,2025-07-20 01:50:08.053
"2025","41360101  ",B,호평동,식재산림,1.6826076225,0.8072215733,3715193.2218682500,1782343.1189725700,2207997.379957200,system,2025-07-20 01:50:08.053,system,2025-07-20 01:50:08.053
"2025","41360101  ",C,호평동,산지습지,0.2863147392,0.1259784854,36991.4726761315,16276.2479902100,129198.632165314,system,2025-07-20 01:50:08.053,system,2025-07-20 01:50:08.053
"2025","41360101  ",D,호평동,호소,0.0000000000,0.0000000000,0.0000000000,0.0000000000,295.898592233,system,2025-07-20 01:50:08.053,system,2025-07-20 01:50:08.053
"2025","41360101  ",E,호평동,하천습지,0.0000000000,0.0000000000,0.0000000000,0.0000000000,88787.624717326,system,2025-07-20 01:50:08.053,system,2025-07-20 01:50:08.053
"2025","41360101  ",G,호평동,농업지역,1.2535326836,0.7957126827,412169.3768202580,261635.3006517020,328806.246708859,system,2025-07-20 01:50:08.053,system,2025-07-20 01:50:08.053
"2025","41360101  ",H,호평동,조성녹지,1.1245212235,0.5022413916,752755.5167464750,336200.8385183960,669400.897896971,system,2025-07-20 01:50:08.053,system,2025-07-20 01:50:08.053
"2025","41360101  ",I,호평동,시가화건조지,0.0502081469,0.0240999105,107316.5733435080,51511.9551973300,2137433.461775360,system,2025-07-20 01:50:08.053,system,2025-07-20 01:50:08.053
"2025","41550101  ",A,봉산동,자연산림,1.8873985279,0.9594952637,12845.7513794405,6530.3842433402,6806.061989418,system,2025-07-20 01:50:09.593,system,2025-07-20 01:50:09.593
"2025","41550101  ",B,봉산동,식재산림,2.3237302536,1.1153905221,28106.5321197011,13491.1354224176,12095.436669601,system,2025-07-20 01:50:09.593,system,2025-07-20 01:50:09.593
"2025","41550101  ",E,봉산동,하천습지,0.3866136413,0.1843084098,3616.5381786554,1724.0943659146,9354.398789739,system,2025-07-20 01:50:09.593,system,2025-07-20 01:50:09.593
"2025","41550101  ",G,봉산동,농업지역,1.6043992081,1.1070354532,7530.5341593879,5196.0685681594,4693.678556737,system,2025-07-20 01:50:09.593,system,2025-07-20 01:50:09.593
"2025","41550101  ",H,봉산동,조성녹지,1.0300852505,0.4193635094,24867.3787531357,10123.8914135656,24141.088072145,system,2025-07-20 01:50:09.593,system,2025-07-20 01:50:09.593
"2025","41550101  ",I,봉산동,시가화건조지,0.0049501004,0.0023760482,906.6898258865,435.2111172900,183165.946559144,system,2025-07-20 01:50:09.593,system,2025-07-20 01:50:09.593
"2025","41480121  ",G,연다산동,농업지역,1.2805288494,0.8798136936,2156048.0001994600,1481357.1404133800,1683716.849608880,system,2025-07-20 01:57:42.286,system,2025-07-20 01:57:42.286
"2025","41480121  ",H,연다산동,조성녹지,1.0441241642,0.4128734093,72573.5797969980,28697.4503029276,69506.656662573,system,2025-07-20 01:57:42.286,system,2025-07-20 01:57:42.286
"2025","41480121  ",I,연다산동,시가화건조지,0.0066829209,0.0032078020,8445.2445221023,4053.7173780300,1263705.600678310,system,2025-07-20 01:57:42.286,system,2025-07-20 01:57:42.286
"2025","41480122  ",A,와동동,자연산림,2.0669917034,1.1047423303,116373.8230322010,62198.1637502432,56301.059574606,system,2025-07-20 01:57:42.721,system,2025-07-20 01:57:42.721
